url_list,movie_names,kr_movie_names,director_list,main_actor_list,ntz_score_list,ntz_count_list,running_time_list
/movie/bi/mi/basic.nhn?code=37880,피터 팬,피터팬,P.J. 호건,"제이슨 아이삭스, 제레미 섬터, 레이첼 허드-우드",9.1,910,105
/movie/bi/mi/basic.nhn?code=10039,플래툰,플래툰,올리버 스톤,"찰리 쉰, 톰 베린저, 윌렘 대포",9.18,844,120
/movie/bi/mi/basic.nhn?code=34497,하치 이야기,하치 이야기,코야마 세이지로,"하루카와 마스미, 이가와 히사시, 이시쿠라 사부로",9.12,537,107
/movie/bi/mi/basic.nhn?code=17521,파리넬리,파리넬리,제라르 코르비오,"스테파노 디오니시, 엔리코 로 베르소, 엘자 질버스테인",9.03,943,111
/movie/bi/mi/basic.nhn?code=31882,물랑 루즈,물랑 루즈,바즈 루어만,"니콜 키드먼, 이완 맥그리거",9.05,2443,125
/movie/bi/mi/basic.nhn?code=17327,히트,히트,마이클 만,"알 파치노, 로버트 드 니로",9.09,1370,170
/movie/bi/mi/basic.nhn?code=70773,바람,바람,이성한,정우,9.27,9249,107
/movie/bi/mi/basic.nhn?code=10018,이티,이티,스티븐 스필버그,"헨리 토마스, 디 월리스, 피터 코요테",9.2,1142,110
/movie/bi/mi/basic.nhn?code=17967,트레인스포팅,트레인스포팅,대니 보일,"이완 맥그리거, 이완 브렘너, 조니 리 밀러",8.87,873,93
/movie/bi/mi/basic.nhn?code=10110,영웅본색,영웅본색,오우삼,"적룡, 주윤발, 장국영",9.19,2291,94
/movie/bi/mi/basic.nhn?code=34566,루키,루키,존 리 행콕,데니스 퀘이드,8.95,530,127
/movie/bi/mi/basic.nhn?code=26679,아메리칸 뷰티,아메리칸 뷰티,샘 멘데스,"케빈 스페이시, 아네트 베닝, 도라 버치",8.98,1337,122
/movie/bi/mi/basic.nhn?code=34522,캐치 미 이프 유 캔,캐치 미 이프 유 캔,스티븐 스필버그,"레오나르도 디카프리오, 톰 행크스",9.2,3030,140
/movie/bi/mi/basic.nhn?code=37488,무간도 3 - 종극무간,무간도 3 - 종극무간,"유위강, 맥조휘","유덕화, 량차오웨이, 여명",8.97,1107,117
/movie/bi/mi/basic.nhn?code=10058,벤허,벤허,윌리엄 와일러,"찰톤 헤스톤, 잭 호킨스, 하야 하라릿",9.22,1201,222
/movie/bi/mi/basic.nhn?code=18173,콘 에어,콘 에어,사이먼 웨스트,"니콜라스 케이지, 존 쿠삭, 존 말코비치",9.09,1076,115
/movie/bi/mi/basic.nhn?code=10006,스타 워즈 에피소드 5 - 제국의 역습,스타워즈 에피소드 5 - 제국의 역습,어빈 케쉬너,"마크 해밀, 해리슨 포드, 캐리 피셔",9.07,802,124
/movie/bi/mi/basic.nhn?code=61097,그리다이언 갱,그리다이언 갱,필 조아누,"드웨인 존슨, 엑지빗",-,-,125
/movie/bi/mi/basic.nhn?code=31778,에너미 앳 더 게이트,에너미 앳 더 게이트,장 자크 아노,"조셉 파인즈, 주드 로",9.02,2033,130
/movie/bi/mi/basic.nhn?code=10033,레이더스,레이더스,스티븐 스필버그,"해리슨 포드, 카렌 알렌, 폴 프리먼",8.98,598,115
/movie/bi/mi/basic.nhn?code=39440,이프 온리,이프 온리,길 정거,"제니퍼 러브 휴잇, 폴 니콜스",9.07,9103,96
/movie/bi/mi/basic.nhn?code=71081,블라인드 사이드,블라인드 사이드,존 리 행콕,산드라 블록,9.31,5008,128
/movie/bi/mi/basic.nhn?code=31827,헤드윅,헤드윅,존 카메론 미첼,존 카메론 미첼,9.19,2215,91
/movie/bi/mi/basic.nhn?code=26677,경찰서를 털어라,경찰서를 털어라,레스 메이필드,마틴 로렌스,9.04,785,93
/movie/bi/mi/basic.nhn?code=17626,미션 임파서블,미션 임파서블,브라이언 드 팔마,톰 크루즈,9.0,958,110
/movie/bi/mi/basic.nhn?code=60753,세븐 데이즈,세븐 데이즈,원신연,"김윤진, 김미숙, 박희순",9.05,12180,125
/movie/bi/mi/basic.nhn?code=31282,레퀴엠,레퀴엠,대런 아로노프스키,"엘렌 버스틴, 자레드 레토, 제니퍼 코넬리",8.82,1076,100
/movie/bi/mi/basic.nhn?code=69102,버킷 리스트 - 죽기 전에 꼭 하고 싶은 것들,버킷리스트: 죽기 전에 꼭 하고 싶은 것들,로브 라이너,"잭 니콜슨, 모건 프리먼",9.09,2742,97
/movie/bi/mi/basic.nhn?code=10037,에이리언,에이리언,리들리 스콧,"톰 스커릿, 시고니 위버, 베로니카 캣라이트",9.11,1208,117
/movie/bi/mi/basic.nhn?code=56083,호로비츠를 위하여,호로비츠를 위하여,권형진,"엄정화, 신의재, 박용우",9.1,3984,108
/movie/bi/mi/basic.nhn?code=50226,지상 최고의 게임,내생애최고의경기,빌 팩스톤,"샤이아 라보프, 스테펀 딜런, 피터 퍼스",-,-,120
/movie/bi/mi/basic.nhn?code=16487,길버트 그레이프,길버트 그레이프,라세 할스트롬,"조니 뎁, 줄리엣 루이스",9.14,1169,118
/movie/bi/mi/basic.nhn?code=16208,퍼펙트 월드,퍼펙트 월드,클린트 이스트우드,"케빈 코스트너, 클린트 이스트우드, 로라 던",9.04,825,138
/movie/bi/mi/basic.nhn?code=17260,당신이 잠든 사이에,당신이 잠든 사이에,존 터틀타웁,"산드라 블록, 빌 풀만",9.07,762,103
/movie/bi/mi/basic.nhn?code=18878,이보다 더 좋을 순 없다,이보다 더 좋을 순 없다,제임스 L. 브룩스,"잭 니콜슨, 헬렌 헌트, 그렉 키니어",9.01,971,138
/movie/bi/mi/basic.nhn?code=24542,미이라,미이라,스티븐 소머즈,"브렌든 프레이저, 레이첼 와이즈, 존 한나",9.22,1238,120
/movie/bi/mi/basic.nhn?code=68695,추격자,추격자,나홍진,"김윤석, 하정우",9.09,16902,123
/movie/bi/mi/basic.nhn?code=10262,델마와 루이스,델마와 루이스,리들리 스콧,"수잔 서랜든, 지나 데이비스",8.98,1039,124
/movie/bi/mi/basic.nhn?code=36858,브루스 올마이티,브루스 올마이티,톰 새디악,"짐 캐리, 모건 프리먼, 제니퍼 애니스톤",9.06,2330,100
/movie/bi/mi/basic.nhn?code=68934,우린 액션배우다,우린 액션배우다,정병길,"권귀덕, 곽진석, 신성일",8.95,476,110
/movie/bi/mi/basic.nhn?code=13480,얼라이브,얼라이브,프랭크 마샬,"에단 호크, 빈센트 스파노, 조쉬 해밀톤",9.05,693,121
/movie/bi/mi/basic.nhn?code=14802,글루미 썬데이,글루미 선데이,롤프 슈벨,"조아킴 크롤, 스테파노 디오니시, 벤 벡커",9.06,1332,114
/movie/bi/mi/basic.nhn?code=39813,호텔 르완다,호텔 르완다,테리 조지,"돈 치들, 소피 오코네도, 호아킨 피닉스",9.09,1690,121
/movie/bi/mi/basic.nhn?code=17997,첨밀밀,첨밀밀,진가신,"여명, 장만옥",9.09,1550,118
/movie/bi/mi/basic.nhn?code=30306,시월애,시월애,이현승,"이정재, 전지현",9.24,1832,94
/movie/bi/mi/basic.nhn?code=37148,캐리비안의 해적 - 블랙 펄의 저주,캐리비안의 해적 - 블랙 펄의 저주,고어 버빈스키,"조니 뎁, 제프리 러쉬",9.07,3287,143
/movie/bi/mi/basic.nhn?code=62329,그래도 내가 하지 않았어,그래도 내가 하지 않았어,수오 마사유키,"카세 료, 세토 아사카, 야마모토 코지",9.15,1238,143
/movie/bi/mi/basic.nhn?code=31475,파이란,파이란,송해성,"최민식, 장백지",9.07,3492,116
/movie/bi/mi/basic.nhn?code=58437,클릭,클릭,프랭크 코라치,아담 샌들러,9.13,8481,107
/movie/bi/mi/basic.nhn?code=18827,도니 브래스코,-,-,-,-,-,-
/movie/bi/mi/basic.nhn?code=62265,블러드 다이아몬드,블러드 다이아몬드,에드워드 즈윅,"레오나르도 디카프리오, 제니퍼 코넬리, 디몬 하운수",9.13,4439,142
/movie/bi/mi/basic.nhn?code=30076,콜드 마운틴,콜드 마운틴,안소니 밍겔라,"주드 로, 니콜 키드먼, 르네 젤위거",9.0,1123,154
/movie/bi/mi/basic.nhn?code=38444,이터널 선샤인,이터널 선샤인,미셸 공드리,"짐 캐리, 케이트 윈슬렛, 커스틴 던스트",9.11,9799,107
/movie/bi/mi/basic.nhn?code=37234,라스트 홀리데이,라스트 홀리데이,웨인 왕,퀸 라티파,-,-,112
/movie/bi/mi/basic.nhn?code=31231,말레나,말레나,쥬세페 토르나토레,"모니카 벨루치, 주세페 술파로",9.03,1043,94
/movie/bi/mi/basic.nhn?code=45130,앨빈과 슈퍼밴드,앨빈과 슈퍼밴드,팀 힐,"제이슨 리, 저스틴 롱, 매튜 그레이 구블러",8.94,1162,92
/movie/bi/mi/basic.nhn?code=63445,우리 학교,우리 학교,김명준,"김명준, 변재훈, 오려실",8.96,1821,131
/movie/bi/mi/basic.nhn?code=30301,스타 워즈 에피소드 3 - 시스의 복수,스타워즈 에피소드 3 - 시스의 복수,조지 루카스,"이완 맥그리거, 나탈리 포트만, 헤이든 크리스텐슨",9.09,3025,139
/movie/bi/mi/basic.nhn?code=10970,원스 어폰 어 타임 인 아메리카,원스 어폰 어 타임 인 아메리카,세르지오 레오네,로버트 드 니로,9.01,1210,251
/movie/bi/mi/basic.nhn?code=10238,레인 맨,레인 맨,배리 레빈슨,"더스틴 호프만, 톰 크루즈",8.97,988,131
/movie/bi/mi/basic.nhn?code=37936,빅 피쉬,빅 피쉬,팀 버튼,"이완 맥그리거, 알버트 피니, 빌리 크루덥",9.02,3004,125
/movie/bi/mi/basic.nhn?code=33755,케이 팩스,케이 팩스,이안 소프틀리,"케빈 스페이시, 제프 브리지스",9.03,2057,120
/movie/bi/mi/basic.nhn?code=19469,네고시에이터,네고시에이터,F. 게리 그레이,"사무엘 L. 잭슨, 케빈 스페이시",9.17,1235,139
/movie/bi/mi/basic.nhn?code=31726,엽기적인 그녀,엽기적인 그녀,곽재용,"전지현, 차태현",9.29,4087,122
/movie/bi/mi/basic.nhn?code=18318,볼케이노,볼케이노,믹 잭슨,토미 리 존스,8.93,855,98
/movie/bi/mi/basic.nhn?code=10330,스카페이스,스카페이스,브라이언 드 팔마,알 파치노,8.91,963,170
/movie/bi/mi/basic.nhn?code=50785,사랑 후에 남겨진 것들,사랑 후에 남겨진 것들,도리스 도리,"엘마 웨퍼, 한넬로르 엘스너, 이리즈키 아야",8.92,537,127
/movie/bi/mi/basic.nhn?code=39654,너는 내 운명,너는 내 운명,박진표,"전도연, 황정민, 나문희",9.07,6084,121
/movie/bi/mi/basic.nhn?code=30796,번지 점프를 하다,번지 점프를 하다,김대승,"이병헌, 이은주",8.98,2500,101
/movie/bi/mi/basic.nhn?code=31801,봄날은 간다,봄날은 간다,허진호,"유지태, 이영애",9.11,2255,106
/movie/bi/mi/basic.nhn?code=31422,와이키키 브라더스,와이키키 브라더스,임순례,"이얼, 박원상, 황정민",9.14,867,109
/movie/bi/mi/basic.nhn?code=39434,레이,레이,테일러 핵포드,제이미 폭스,9.04,1422,152
/movie/bi/mi/basic.nhn?code=27219,박하사탕,박하사탕,이창동,"설경구, 문소리, 김여진",9.06,1807,130
/movie/bi/mi/basic.nhn?code=37929,슈퍼스타 감사용,슈퍼스타 감사용,김종현,"이범수, 윤진서, 류승수",9.03,2324,115
/movie/bi/mi/basic.nhn?code=10035,인디아나 존스 - 최후의 성전,인디아나 존스 - 최후의 성전,스티븐 스필버그,해리슨 포드,9.04,745,127
/movie/bi/mi/basic.nhn?code=24830,노팅 힐,노팅 힐,로저 미첼,"줄리아 로버츠, 휴 그랜트",9.09,3503,124
/movie/bi/mi/basic.nhn?code=57997,레인 오버 미,레인 오버 미,마이크 바인더,"아담 샌들러, 돈 치들",8.99,1029,124
/movie/bi/mi/basic.nhn?code=25906,식스 센스,식스 센스,M. 나이트 샤말란,브루스 윌리스,9.06,3505,107
/movie/bi/mi/basic.nhn?code=31118,선물,선물,오기환,"이정재, 이영애",8.96,795,110
/movie/bi/mi/basic.nhn?code=17685,러브 어페어,러브 어페어,글렌 고든 카슨,"워렌 비티, 아네트 베닝",9.08,858,108
/movie/bi/mi/basic.nhn?code=17450,라스베가스를 떠나며,라스베가스를 떠나며,마이크 피기스,"니콜라스 케이지, 엘리자베스 슈",8.8,653,111
/movie/bi/mi/basic.nhn?code=52528,마이 시스터즈 키퍼,마이 시스터즈 키퍼,닉 카사베츠,"카메론 디아즈, 아비게일 브레스린, 알렉 볼드윈",9.01,963,109
/movie/bi/mi/basic.nhn?code=24668,러브 오브 시베리아,러브 오브 시베리아,니키타 미할코프,"줄리아 오몬드, 리처드 해리스, 올렉 멘시코브",9.05,770,179
/movie/bi/mi/basic.nhn?code=52504,명탐정 코난 극장판 13 - 칠흑의 추적자,명탐정 코난: 칠흑의 추적자,야마모토 야스이치로,"타카야마 미나미, 야마자키 와카나, 카미야 아키라",9.01,4048,110
/movie/bi/mi/basic.nhn?code=17773,비포 선라이즈,비포 선라이즈,리처드 링클레이터,"에단 호크, 줄리 델피",8.88,2831,100
/movie/bi/mi/basic.nhn?code=66077,아메리칸 크라임,아메리칸 크라임,토미 오하버,"캐서린 키너, 엘렌 페이지, 제임스 프랭코",-,-,97
/movie/bi/mi/basic.nhn?code=30685,코요테 어글리,코요테 어글리,데이빗 맥낼리,"파이퍼 페라보, 애덤 가르시아, 마리아 벨로",8.84,1227,100
/movie/bi/mi/basic.nhn?code=68563,마법에 걸린 사랑,마법에 걸린 사랑,케빈 리마,"줄리 앤드류스, 에이미 아담스, 패트릭 뎀시",8.99,3162,106
/movie/bi/mi/basic.nhn?code=44020,골!,골!,대니 캐논,"쿠노 벡커, 스테펀 딜런, 알렉산드로 니볼라",8.99,1721,117
/movie/bi/mi/basic.nhn?code=32588,아멜리에,아멜리에,장-피에르 주네,"오드리 토투, 마티유 카소비츠",8.83,1674,120
/movie/bi/mi/basic.nhn?code=16606,베니와 준,베니와 준,제레미아 S. 체칙,"조니 뎁, 매리 스튜어트 매스터슨, 에이단 퀸",-,-,98
/movie/bi/mi/basic.nhn?code=19521,에너미 오브 스테이트,에너미 오브 스테이트,토니 스콧,"윌 스미스, 진 핵크만",9.12,1190,131
/movie/bi/mi/basic.nhn?code=37886,클레멘타인,클레멘타인,김두영,"이동준, 김혜리, 스티븐 시걸",9.35,21844,100
/movie/bi/mi/basic.nhn?code=29756,동감,동감,김정권,"김하늘, 유지태",9.0,1239,111
/movie/bi/mi/basic.nhn?code=24008,귀를 기울이면,귀를 기울이면,콘도 요시후미,"혼나 요코, 타카하시 잇세이",9.14,1976,111
/movie/bi/mi/basic.nhn?code=27350,기쿠지로의 여름,기쿠지로의 여름,기타노 다케시,"기타노 다케시, 세키구치 유스케",8.94,1442,121
/movie/bi/mi/basic.nhn?code=44111,용서받지 못한 자,용서받지 못한 자,윤종빈,"하정우, 서장원",9.09,2708,121
/movie/bi/mi/basic.nhn?code=18285,라빠르망,라빠르망,질 미무니,"모니카 벨루치, 뱅상 카셀, 로만느 보링거",8.81,756,116
/movie/bi/mi/basic.nhn?code=38464,"조제, 호랑이 그리고 물고기들","조제, 호랑이 그리고 물고기들",이누도 잇신,"츠마부키 사토시, 이케와키 치즈루, 아라이 히로후미",9.0,6846,117
/movie/bi/mi/basic.nhn?code=36617,봄 여름 가을 겨울 그리고 봄,봄 여름 가을 겨울 그리고 봄,김기덕,"오영수, 김기덕, 김영민",8.81,1418,106
/movie/bi/mi/basic.nhn?code=56414,메리 크리스마스,메리 크리스마스,크리스티앙 카리옹,"다이앤 크루거, 벤노 퓨어만",9.03,762,115
/movie/bi/mi/basic.nhn?code=17059,중경삼림,중경삼림,왕가위,"임청하, 양조위, 금성무",8.89,1912,101
/movie/bi/mi/basic.nhn?code=10504,양들의 침묵,양들의 침묵,조나단 드미,"조디 포스터, 안소니 홉킨스, 스콧 글렌",9.03,1877,118
/movie/bi/mi/basic.nhn?code=17758,12 몽키즈,12 몽키즈,테리 길리암,"브루스 윌리스, 매들린 스토우, 브래드 피트",8.84,1815,129
/movie/bi/mi/basic.nhn?code=39462,몰락 - 히틀러와 제3제국의 종말,다운폴,올리버 히르비겔,"브루노 간츠, 알렉산드라 마리아 라라, 코리나 하르포히",8.93,218,155
/movie/bi/mi/basic.nhn?code=47411,볼트,볼트,"바이론 하워드, 크리스 윌리엄스","존 트라볼타, 마일리 사이러스, 수지 에스먼",9.04,2930,96
/movie/bi/mi/basic.nhn?code=36344,지구를 지켜라,지구를 지켜라!,장준환,"신하균, 백윤식",8.86,5823,117
/movie/bi/mi/basic.nhn?code=57723,타짜,타짜,최동훈,"조승우, 김혜수, 백윤식",9.18,9643,139
/movie/bi/mi/basic.nhn?code=62665,억셉티드,억셉티드,스티브 핑크,"저스틴 롱, 애덤 허쉬만",-,-,90
/movie/bi/mi/basic.nhn?code=50724,굿' 바이: Good &amp; Bye,굿' 바이: Good &amp; Bye,타키타 요지로,"모토키 마사히로, 히로스에 료코, 야마자키 츠토무",9.03,1714,130
/movie/bi/mi/basic.nhn?code=30105,뱀파이어 헌터 D,뱀파이어 헌터 D,카와지리 요시아키,"앤드류 필포, 존 라터 리, 파멜라 애들론",-,-,103
/movie/bi/mi/basic.nhn?code=69917,울학교 이티,울학교 이티,박광춘,"김수로, 이한위, 백성현",8.99,4944,120
/movie/bi/mi/basic.nhn?code=66158,어거스트 러쉬,어거스트 러쉬,커스틴 쉐리단,"프레디 하이모어), 조나단 리스 마이어스, 케리 러셀",9.0,15394,113
/movie/bi/mi/basic.nhn?code=62390,비투스,비투스,프레디 M. 무러,"브루노 강쯔, 테오 게오르규",8.94,985,121
/movie/bi/mi/basic.nhn?code=27260,파이트 클럽,파이트 클럽,데이빗 핀처,"브래드 피트, 에드워드 노튼, 헬레나 본햄 카터",8.88,4620,139
/movie/bi/mi/basic.nhn?code=66724,짱구는 못말려 극장판 15 - 태풍을 부르는 노래하는 엉덩이 폭탄,짱구는 못말려 극장판: 태풍을 부르는 노래하는 엉덩이 폭탄!,무토 유지,"야지마 아키코, 나라하시 미키, 후지와라 케이지",9.12,908,102
/movie/bi/mi/basic.nhn?code=28899,내가 널 사랑할 수 없는 10가지 이유,내가 널 사랑할 수 없는 10가지 이유,길 정거,"앨리슨 제니, 히스 레저, 조셉 고든 레빗",-,-,97
/movie/bi/mi/basic.nhn?code=62262,쿵푸 팬더,쿵푸 팬더,"마크 오스본, 존 스티븐슨","잭 블랙, 더스틴 호프만, 성룡",9.02,7986,92
/movie/bi/mi/basic.nhn?code=39894,왕의 남자,왕의 남자,이준익,"감우성, 정진영, 강성연",9.03,34273,119
/movie/bi/mi/basic.nhn?code=64080,"다만, 널 사랑하고 있어","다만, 널 사랑하고 있어",신조 타케히코,"미야자키 아오이, 타마키 히로시",8.91,7990,116
/movie/bi/mi/basic.nhn?code=45264,누들,누들,아일레트 메나헤미,"밀리 아비탈, 바오치 첸",9.06,486,100
/movie/bi/mi/basic.nhn?code=67696,코렐라인: 비밀의 문,코렐라인: 비밀의 문,헨리 셀릭,"다코타 패닝, 테리 해처",9.13,2359,100
/movie/bi/mi/basic.nhn?code=35070,어바웃 어 보이,어바웃 어 보이,"크리스 웨이츠, 폴 웨이츠","휴 그랜트, 토니 콜렛, 레이첼 와이즈",8.77,1139,100
/movie/bi/mi/basic.nhn?code=17173,가을의 전설,가을의 전설,에드워드 즈윅,"브래드 피트, 안소니 홉킨스, 에이단 퀸",8.71,1038,133
/movie/bi/mi/basic.nhn?code=44981,보이 A,보이 A,존 크로울리,"피터 뮬란, 앤드류 가필드",8.69,561,106
/movie/bi/mi/basic.nhn?code=10086,미션,미션,롤랑 조페,"로버트 드 니로, 제레미 아이언스",8.91,1253,125
/movie/bi/mi/basic.nhn?code=65998,원스,원스,존 카니,"글렌 핸사드, 마르게타 이글로바",8.99,6534,86
/movie/bi/mi/basic.nhn?code=32593,크레이지 뷰티풀,크레이지 뷰티풀,존 스톡웰,"커스틴 던스트, 제이 헤르난데즈, 루신다 제니",8.84,452,95
/movie/bi/mi/basic.nhn?code=17498,토탈 이클립스,토탈 이클립스,아그네츠카 홀란드,"레오나르도 디카프리오, 데이빗 듈리스, 로만느 보링거",8.66,754,111
/movie/bi/mi/basic.nhn?code=50255,펠론,펠론,릭 로먼 워,"발 킬머, 스티븐 도프",-,-,104
/movie/bi/mi/basic.nhn?code=35991,와일드 카드,와일드 카드,김유진,"정진영, 양동근, 한채영",8.88,1301,114
/movie/bi/mi/basic.nhn?code=36666,태극기 휘날리며,태극기 휘날리며,강제규,"장동건, 원빈, 이은주",9.19,10533,145
/movie/bi/mi/basic.nhn?code=37759,아홉살 인생,아홉살 인생,윤인호,"김석, 이세영, 나아현",9.08,1322,105
/movie/bi/mi/basic.nhn?code=35388,그녀에게,그녀에게,페드로 알모도바르,"하비에 카마라, 다리오 그란디네티",8.59,663,112
/movie/bi/mi/basic.nhn?code=18050,마녀 배달부 키키,마녀 배달부 키키,미야자키 하야오,"타카야마 미나미, 사쿠마 레이",8.99,1389,102
/movie/bi/mi/basic.nhn?code=62263,가디언,가디언,앤드루 데이비스,"애쉬튼 커처, 케빈 코스트너",9.04,1738,138
